0	12	44	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.	Sara Bareilles showed up and sang.
0	5	31	Interestingly enough, many of the products announced today did not receive a live onstage demo, and most will be available much later this year.	The company did not disclose the subscription fee, but it says that it will include access to more than 100 games that are exclusive to iOS.
0	40	37	Unfortunately, Apple didn’t announce a lot of details other than the name and that it will be available in the fall with online and offline viewing.	The app will also come to the Mac in the fall, and it will be available through smart televisions, Roku, and Amazon Fire TV starting this spring.
0	33	31	The new Apple TV update will now include a focus on channels like HBO, PBS, CBS, Acorn TV, and Tastemade without punting users to a third-party app.	The company did not disclose the subscription fee, but it says that it will include access to more than 100 games that are exclusive to iOS.
0	24	32	The card should be accepted wherever Mastercard is.	You can also play games across Apple devices, including the iPhone, iPad, Apple TV, and a Mac computer, and games will be available for offline play.
0	25	43	Apple will also offer a physical titanium card for real-life uses or when you’re traveling, but rewards for those purchases are 1 percent cash back.	Famous people forced everyone to participate in a light ASMR.
0	47	9	Oprah will have two documentaries highlighting workplace harassment and mental health.	The first month is free.
0	36	30	The Apple TV app will receive an update for Channels this May.	Unlike cloud gaming services announced by Google last week at GDC, Apple’s version is more like a subscription to games that are available through the App Store instead of traditional titles that you can play on sets like the PlayStation, Xbox, or Nintendo Switch (unless, of course, the game is also offered on iOS).
0	36	18	The Apple TV app will receive an update for Channels this May.	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.
0	38	13	Support will expand to more than 100 countries, but the company did not specify a regional launch timeline.	At launch, subscribers can access up to 300 magazines.
0	34	8	Called Apple TV Channels, subscribers can choose which channels they’d like to subscribe to and pay per channel instead of a traditional, large package from cable companies.	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.
0	26	28	According to Apple, there are no late fees or increased interest rates for late payments, but we’ll read the fine details to see if there are limits.	The Apple Card will be available this summer.
0	42	44	Famous people laughed.	Sara Bareilles showed up and sang.
0	35	3	However, pricing was not shared during the keynote.	Today’s keynote also brought a new business venture for Apple with a new credit card service.
1	22	23	Details on what you’ve purchased are also stored locally to, again, prevent potential ad targeting.	The Apple Card, backed by Goldman Sachs and Mastercard, also offers a 2 percent cash back reward (3 percent for Apple purchases) that is paid daily into your Apple Pay account that you can use toward paying your credit card balance, in-app purchases, or transferring to friends.
0	3	2	Today’s keynote also brought a new business venture for Apple with a new credit card service.	Today brings Apple subscriptions across news, television, and video games just a week after Google unveiled the Google Stadia at the Game Developers Conference.
0	25	4	Apple will also offer a physical titanium card for real-life uses or when you’re traveling, but rewards for those purchases are 1 percent cash back.	All of the above services highlight privacy as Apple’s key differentiator, with each product noting that there will no ads, and your consumption behavior will never be shared with marketers.
0	43	26	Famous people forced everyone to participate in a light ASMR.	According to Apple, there are no late fees or increased interest rates for late payments, but we’ll read the fine details to see if there are limits.
0	43	42	Famous people forced everyone to participate in a light ASMR.	Famous people laughed.
0	48	23	I guess we’ll see more trailers in the fall.	The Apple Card, backed by Goldman Sachs and Mastercard, also offers a 2 percent cash back reward (3 percent for Apple purchases) that is paid daily into your Apple Pay account that you can use toward paying your credit card balance, in-app purchases, or transferring to friends.
0	29	36	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.	The Apple TV app will receive an update for Channels this May.
0	13	44	At launch, subscribers can access up to 300 magazines.	Sara Bareilles showed up and sang.
0	13	24	At launch, subscribers can access up to 300 magazines.	The card should be accepted wherever Mastercard is.
0	34	6	Called Apple TV Channels, subscribers can choose which channels they’d like to subscribe to and pay per channel instead of a traditional, large package from cable companies.	Here’s a recap of the biggest announcements from today’s event.
0	18	32	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.	You can also play games across Apple devices, including the iPhone, iPad, Apple TV, and a Mac computer, and games will be available for offline play.
0	14	37	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.	The app will also come to the Mac in the fall, and it will be available through smart televisions, Roku, and Amazon Fire TV starting this spring.
0	1	10	After a week of nearly daily hardware updates leading up to today, Apple finally unveiled its software news with an onslaught of new subscription services.	Apple News Plus displays magazines with a new “Live Cover” presentation, lightly animating the covers for an interactive look and feel.
0	2	8	Today brings Apple subscriptions across news, television, and video games just a week after Google unveiled the Google Stadia at the Game Developers Conference.	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.
0	21	18	(You can generate one, though, if you plan to buy something from a site that does not yet support Apple Card but takes 16-digit credit card information.)	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.
0	13	8	At launch, subscribers can access up to 300 magazines.	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.
0	6	45	Here’s a recap of the biggest announcements from today’s event.	Ultimately, we didn’t get any trailers for any of the individual shows these celebrities came to tout.
0	30	10	Unlike cloud gaming services announced by Google last week at GDC, Apple’s version is more like a subscription to games that are available through the App Store instead of traditional titles that you can play on sets like the PlayStation, Xbox, or Nintendo Switch (unless, of course, the game is also offered on iOS).	Apple News Plus displays magazines with a new “Live Cover” presentation, lightly animating the covers for an interactive look and feel.
0	10	34	Apple News Plus displays magazines with a new “Live Cover” presentation, lightly animating the covers for an interactive look and feel.	Called Apple TV Channels, subscribers can choose which channels they’d like to subscribe to and pay per channel instead of a traditional, large package from cable companies.
0	9	3	The first month is free.	Today’s keynote also brought a new business venture for Apple with a new credit card service.
0	14	18	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.
0	26	20	According to Apple, there are no late fees or increased interest rates for late payments, but we’ll read the fine details to see if there are limits.	It doesn’t even have a credit card number, CVV, signature, or expiration date.
0	11	43	Underneath the cover, highlighted stories are listed with blurbs, and the service recommends stories you might like even if they’re from magazines that you don’t typically read.	Famous people forced everyone to participate in a light ASMR.
0	37	35	The app will also come to the Mac in the fall, and it will be available through smart televisions, Roku, and Amazon Fire TV starting this spring.	However, pricing was not shared during the keynote.
0	37	13	The app will also come to the Mac in the fall, and it will be available through smart televisions, Roku, and Amazon Fire TV starting this spring.	At launch, subscribers can access up to 300 magazines.
0	24	10	The card should be accepted wherever Mastercard is.	Apple News Plus displays magazines with a new “Live Cover” presentation, lightly animating the covers for an interactive look and feel.
1	46	47	There will be original programming that includes documentaries about immigrant life in America, science fiction about a world where inhabitants are blind, and children’s programming featuring Sesame Street characters.	Oprah will have two documentaries highlighting workplace harassment and mental health.
0	3	38	Today’s keynote also brought a new business venture for Apple with a new credit card service.	Support will expand to more than 100 countries, but the company did not specify a regional launch timeline.
0	48	43	I guess we’ll see more trailers in the fall.	Famous people forced everyone to participate in a light ASMR.
0	42	36	Famous people laughed.	The Apple TV app will receive an update for Channels this May.
0	24	44	The card should be accepted wherever Mastercard is.	Sara Bareilles showed up and sang.
0	20	44	It doesn’t even have a credit card number, CVV, signature, or expiration date.	Sara Bareilles showed up and sang.
0	8	42	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.	Famous people laughed.
0	29	32	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.	You can also play games across Apple devices, including the iPhone, iPad, Apple TV, and a Mac computer, and games will be available for offline play.
0	43	23	Famous people forced everyone to participate in a light ASMR.	The Apple Card, backed by Goldman Sachs and Mastercard, also offers a 2 percent cash back reward (3 percent for Apple purchases) that is paid daily into your Apple Pay account that you can use toward paying your credit card balance, in-app purchases, or transferring to friends.
0	37	7	The app will also come to the Mac in the fall, and it will be available through smart televisions, Roku, and Amazon Fire TV starting this spring.	Apple is adding magazines to the Apple News lineup with Apple News Plus.
0	7	18	Apple is adding magazines to the Apple News lineup with Apple News Plus.	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.
0	34	14	Called Apple TV Channels, subscribers can choose which channels they’d like to subscribe to and pay per channel instead of a traditional, large package from cable companies.	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.
0	14	33	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.	The new Apple TV update will now include a focus on channels like HBO, PBS, CBS, Acorn TV, and Tastemade without punting users to a third-party app.
0	8	43	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.	Famous people forced everyone to participate in a light ASMR.
0	5	27	Interestingly enough, many of the products announced today did not receive a live onstage demo, and most will be available much later this year.	The app will offer a wheel that shows you how much interest you will end up paying based on the minimum payments you make to help you make your decisions.
0	29	48	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.	I guess we’ll see more trailers in the fall.
0	18	46	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.	There will be original programming that includes documentaries about immigrant life in America, science fiction about a world where inhabitants are blind, and children’s programming featuring Sesame Street characters.
0	28	34	The Apple Card will be available this summer.	Called Apple TV Channels, subscribers can choose which channels they’d like to subscribe to and pay per channel instead of a traditional, large package from cable companies.
0	17	34	Unlike traditional applications, you can apply directly on the iPhone and, once approved, the card is stored digitally on the Wallet app where you can view your statements, balance, and payment due dates.	Called Apple TV Channels, subscribers can choose which channels they’d like to subscribe to and pay per channel instead of a traditional, large package from cable companies.
0	16	7	Apple is following Amazon’s footsteps into the credit card scene with the new Apple Card.	Apple is adding magazines to the Apple News lineup with Apple News Plus.
0	27	29	The app will offer a wheel that shows you how much interest you will end up paying based on the minimum payments you make to help you make your decisions.	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.
0	8	32	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.	You can also play games across Apple devices, including the iPhone, iPad, Apple TV, and a Mac computer, and games will be available for offline play.
0	14	44	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.	Sara Bareilles showed up and sang.
0	18	21	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.	(You can generate one, though, if you plan to buy something from a site that does not yet support Apple Card but takes 16-digit credit card information.)
0	12	2	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.	Today brings Apple subscriptions across news, television, and video games just a week after Google unveiled the Google Stadia at the Game Developers Conference.
0	18	41	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.	It spent the rest of the time introducing a gaggle of directors, actors, and actresses to help unveil Apple TV Plus, including Oprah Winfrey, Reese Witherspoon, Steven Spielberg, Jason Momoa, Steve Carell, Alfre Woodard, Sesame Street’s Big Bird, and Kumail Nanjiani.
0	24	4	The card should be accepted wherever Mastercard is.	All of the above services highlight privacy as Apple’s key differentiator, with each product noting that there will no ads, and your consumption behavior will never be shared with marketers.
0	31	29	The company did not disclose the subscription fee, but it says that it will include access to more than 100 games that are exclusive to iOS.	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.
0	12	36	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.	The Apple TV app will receive an update for Channels this May.
0	23	14	The Apple Card, backed by Goldman Sachs and Mastercard, also offers a 2 percent cash back reward (3 percent for Apple purchases) that is paid daily into your Apple Pay account that you can use toward paying your credit card balance, in-app purchases, or transferring to friends.	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.
0	26	12	According to Apple, there are no late fees or increased interest rates for late payments, but we’ll read the fine details to see if there are limits.	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.
0	46	48	There will be original programming that includes documentaries about immigrant life in America, science fiction about a world where inhabitants are blind, and children’s programming featuring Sesame Street characters.	I guess we’ll see more trailers in the fall.
0	8	12	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.
0	6	26	Here’s a recap of the biggest announcements from today’s event.	According to Apple, there are no late fees or increased interest rates for late payments, but we’ll read the fine details to see if there are limits.
0	32	20	You can also play games across Apple devices, including the iPhone, iPad, Apple TV, and a Mac computer, and games will be available for offline play.	It doesn’t even have a credit card number, CVV, signature, or expiration date.
0	41	30	It spent the rest of the time introducing a gaggle of directors, actors, and actresses to help unveil Apple TV Plus, including Oprah Winfrey, Reese Witherspoon, Steven Spielberg, Jason Momoa, Steve Carell, Alfre Woodard, Sesame Street’s Big Bird, and Kumail Nanjiani.	Unlike cloud gaming services announced by Google last week at GDC, Apple’s version is more like a subscription to games that are available through the App Store instead of traditional titles that you can play on sets like the PlayStation, Xbox, or Nintendo Switch (unless, of course, the game is also offered on iOS).
0	47	14	Oprah will have two documentaries highlighting workplace harassment and mental health.	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.
0	23	47	The Apple Card, backed by Goldman Sachs and Mastercard, also offers a 2 percent cash back reward (3 percent for Apple purchases) that is paid daily into your Apple Pay account that you can use toward paying your credit card balance, in-app purchases, or transferring to friends.	Oprah will have two documentaries highlighting workplace harassment and mental health.
0	46	23	There will be original programming that includes documentaries about immigrant life in America, science fiction about a world where inhabitants are blind, and children’s programming featuring Sesame Street characters.	The Apple Card, backed by Goldman Sachs and Mastercard, also offers a 2 percent cash back reward (3 percent for Apple purchases) that is paid daily into your Apple Pay account that you can use toward paying your credit card balance, in-app purchases, or transferring to friends.
0	8	40	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.	Unfortunately, Apple didn’t announce a lot of details other than the name and that it will be available in the fall with online and offline viewing.
0	26	43	According to Apple, there are no late fees or increased interest rates for late payments, but we’ll read the fine details to see if there are limits.	Famous people forced everyone to participate in a light ASMR.
0	9	39	The first month is free.	In addition to the new Channels service for the Apple TV, there’s now also a Plus package for original programming.
0	19	43	The card also generates new security codes each time you make a purchase.	Famous people forced everyone to participate in a light ASMR.
0	11	13	Underneath the cover, highlighted stories are listed with blurbs, and the service recommends stories you might like even if they’re from magazines that you don’t typically read.	At launch, subscribers can access up to 300 magazines.
0	13	45	At launch, subscribers can access up to 300 magazines.	Ultimately, we didn’t get any trailers for any of the individual shows these celebrities came to tout.
0	47	17	Oprah will have two documentaries highlighting workplace harassment and mental health.	Unlike traditional applications, you can apply directly on the iPhone and, once approved, the card is stored digitally on the Wallet app where you can view your statements, balance, and payment due dates.
0	30	17	Unlike cloud gaming services announced by Google last week at GDC, Apple’s version is more like a subscription to games that are available through the App Store instead of traditional titles that you can play on sets like the PlayStation, Xbox, or Nintendo Switch (unless, of course, the game is also offered on iOS).	Unlike traditional applications, you can apply directly on the iPhone and, once approved, the card is stored digitally on the Wallet app where you can view your statements, balance, and payment due dates.
0	1	12	After a week of nearly daily hardware updates leading up to today, Apple finally unveiled its software news with an onslaught of new subscription services.	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.
0	12	31	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.	The company did not disclose the subscription fee, but it says that it will include access to more than 100 games that are exclusive to iOS.
0	7	21	Apple is adding magazines to the Apple News lineup with Apple News Plus.	(You can generate one, though, if you plan to buy something from a site that does not yet support Apple Card but takes 16-digit credit card information.)
0	8	39	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.	In addition to the new Channels service for the Apple TV, there’s now also a Plus package for original programming.
0	45	12	Ultimately, we didn’t get any trailers for any of the individual shows these celebrities came to tout.	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.
0	20	36	It doesn’t even have a credit card number, CVV, signature, or expiration date.	The Apple TV app will receive an update for Channels this May.
0	39	25	In addition to the new Channels service for the Apple TV, there’s now also a Plus package for original programming.	Apple will also offer a physical titanium card for real-life uses or when you’re traveling, but rewards for those purchases are 1 percent cash back.
0	16	34	Apple is following Amazon’s footsteps into the credit card scene with the new Apple Card.	Called Apple TV Channels, subscribers can choose which channels they’d like to subscribe to and pay per channel instead of a traditional, large package from cable companies.
0	4	40	All of the above services highlight privacy as Apple’s key differentiator, with each product noting that there will no ads, and your consumption behavior will never be shared with marketers.	Unfortunately, Apple didn’t announce a lot of details other than the name and that it will be available in the fall with online and offline viewing.
0	40	3	Unfortunately, Apple didn’t announce a lot of details other than the name and that it will be available in the fall with online and offline viewing.	Today’s keynote also brought a new business venture for Apple with a new credit card service.
0	42	12	Famous people laughed.	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.
0	32	31	You can also play games across Apple devices, including the iPhone, iPad, Apple TV, and a Mac computer, and games will be available for offline play.	The company did not disclose the subscription fee, but it says that it will include access to more than 100 games that are exclusive to iOS.
1	38	39	Support will expand to more than 100 countries, but the company did not specify a regional launch timeline.	In addition to the new Channels service for the Apple TV, there’s now also a Plus package for original programming.
0	10	31	Apple News Plus displays magazines with a new “Live Cover” presentation, lightly animating the covers for an interactive look and feel.	The company did not disclose the subscription fee, but it says that it will include access to more than 100 games that are exclusive to iOS.
0	39	14	In addition to the new Channels service for the Apple TV, there’s now also a Plus package for original programming.	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.
0	4	26	All of the above services highlight privacy as Apple’s key differentiator, with each product noting that there will no ads, and your consumption behavior will never be shared with marketers.	According to Apple, there are no late fees or increased interest rates for late payments, but we’ll read the fine details to see if there are limits.
0	3	37	Today’s keynote also brought a new business venture for Apple with a new credit card service.	The app will also come to the Mac in the fall, and it will be available through smart televisions, Roku, and Amazon Fire TV starting this spring.
0	37	25	The app will also come to the Mac in the fall, and it will be available through smart televisions, Roku, and Amazon Fire TV starting this spring.	Apple will also offer a physical titanium card for real-life uses or when you’re traveling, but rewards for those purchases are 1 percent cash back.
0	14	11	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.	Underneath the cover, highlighted stories are listed with blurbs, and the service recommends stories you might like even if they’re from magazines that you don’t typically read.
0	13	23	At launch, subscribers can access up to 300 magazines.	The Apple Card, backed by Goldman Sachs and Mastercard, also offers a 2 percent cash back reward (3 percent for Apple purchases) that is paid daily into your Apple Pay account that you can use toward paying your credit card balance, in-app purchases, or transferring to friends.
0	33	15	The new Apple TV update will now include a focus on channels like HBO, PBS, CBS, Acorn TV, and Tastemade without punting users to a third-party app.	Apple touts privacy in its app, noting that advertisers can’t track what you’re reading so you won’t receive targeted ads based on stories you click on.
0	28	3	The Apple Card will be available this summer.	Today’s keynote also brought a new business venture for Apple with a new credit card service.
0	13	47	At launch, subscribers can access up to 300 magazines.	Oprah will have two documentaries highlighting workplace harassment and mental health.
0	32	38	You can also play games across Apple devices, including the iPhone, iPad, Apple TV, and a Mac computer, and games will be available for offline play.	Support will expand to more than 100 countries, but the company did not specify a regional launch timeline.
0	21	33	(You can generate one, though, if you plan to buy something from a site that does not yet support Apple Card but takes 16-digit credit card information.)	The new Apple TV update will now include a focus on channels like HBO, PBS, CBS, Acorn TV, and Tastemade without punting users to a third-party app.
0	2	13	Today brings Apple subscriptions across news, television, and video games just a week after Google unveiled the Google Stadia at the Game Developers Conference.	At launch, subscribers can access up to 300 magazines.
0	12	6	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.	Here’s a recap of the biggest announcements from today’s event.
0	27	6	The app will offer a wheel that shows you how much interest you will end up paying based on the minimum payments you make to help you make your decisions.	Here’s a recap of the biggest announcements from today’s event.
0	48	22	I guess we’ll see more trailers in the fall.	Details on what you’ve purchased are also stored locally to, again, prevent potential ad targeting.
0	44	46	Sara Bareilles showed up and sang.	There will be original programming that includes documentaries about immigrant life in America, science fiction about a world where inhabitants are blind, and children’s programming featuring Sesame Street characters.
0	5	39	Interestingly enough, many of the products announced today did not receive a live onstage demo, and most will be available much later this year.	In addition to the new Channels service for the Apple TV, there’s now also a Plus package for original programming.
0	1	37	After a week of nearly daily hardware updates leading up to today, Apple finally unveiled its software news with an onslaught of new subscription services.	The app will also come to the Mac in the fall, and it will be available through smart televisions, Roku, and Amazon Fire TV starting this spring.
0	45	47	Ultimately, we didn’t get any trailers for any of the individual shows these celebrities came to tout.	Oprah will have two documentaries highlighting workplace harassment and mental health.
0	20	22	It doesn’t even have a credit card number, CVV, signature, or expiration date.	Details on what you’ve purchased are also stored locally to, again, prevent potential ad targeting.
0	13	48	At launch, subscribers can access up to 300 magazines.	I guess we’ll see more trailers in the fall.
0	22	42	Details on what you’ve purchased are also stored locally to, again, prevent potential ad targeting.	Famous people laughed.
0	47	8	Oprah will have two documentaries highlighting workplace harassment and mental health.	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.
0	48	4	I guess we’ll see more trailers in the fall.	All of the above services highlight privacy as Apple’s key differentiator, with each product noting that there will no ads, and your consumption behavior will never be shared with marketers.
0	20	16	It doesn’t even have a credit card number, CVV, signature, or expiration date.	Apple is following Amazon’s footsteps into the credit card scene with the new Apple Card.
0	7	28	Apple is adding magazines to the Apple News lineup with Apple News Plus.	The Apple Card will be available this summer.
0	16	26	Apple is following Amazon’s footsteps into the credit card scene with the new Apple Card.	According to Apple, there are no late fees or increased interest rates for late payments, but we’ll read the fine details to see if there are limits.
0	48	6	I guess we’ll see more trailers in the fall.	Here’s a recap of the biggest announcements from today’s event.
0	41	15	It spent the rest of the time introducing a gaggle of directors, actors, and actresses to help unveil Apple TV Plus, including Oprah Winfrey, Reese Witherspoon, Steven Spielberg, Jason Momoa, Steve Carell, Alfre Woodard, Sesame Street’s Big Bird, and Kumail Nanjiani.	Apple touts privacy in its app, noting that advertisers can’t track what you’re reading so you won’t receive targeted ads based on stories you click on.
0	29	28	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.	The Apple Card will be available this summer.
0	46	21	There will be original programming that includes documentaries about immigrant life in America, science fiction about a world where inhabitants are blind, and children’s programming featuring Sesame Street characters.	(You can generate one, though, if you plan to buy something from a site that does not yet support Apple Card but takes 16-digit credit card information.)
0	29	3	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.	Today’s keynote also brought a new business venture for Apple with a new credit card service.
0	29	42	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.	Famous people laughed.
0	26	39	According to Apple, there are no late fees or increased interest rates for late payments, but we’ll read the fine details to see if there are limits.	In addition to the new Channels service for the Apple TV, there’s now also a Plus package for original programming.
0	46	18	There will be original programming that includes documentaries about immigrant life in America, science fiction about a world where inhabitants are blind, and children’s programming featuring Sesame Street characters.	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.
0	25	5	Apple will also offer a physical titanium card for real-life uses or when you’re traveling, but rewards for those purchases are 1 percent cash back.	Interestingly enough, many of the products announced today did not receive a live onstage demo, and most will be available much later this year.
0	37	26	The app will also come to the Mac in the fall, and it will be available through smart televisions, Roku, and Amazon Fire TV starting this spring.	According to Apple, there are no late fees or increased interest rates for late payments, but we’ll read the fine details to see if there are limits.
0	28	17	The Apple Card will be available this summer.	Unlike traditional applications, you can apply directly on the iPhone and, once approved, the card is stored digitally on the Wallet app where you can view your statements, balance, and payment due dates.
0	18	22	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.	Details on what you’ve purchased are also stored locally to, again, prevent potential ad targeting.
0	39	18	In addition to the new Channels service for the Apple TV, there’s now also a Plus package for original programming.	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.
0	1	8	After a week of nearly daily hardware updates leading up to today, Apple finally unveiled its software news with an onslaught of new subscription services.	The $9.99 monthly subscription is available today in the US and Canada, and the price covers family sharing.
0	31	35	The company did not disclose the subscription fee, but it says that it will include access to more than 100 games that are exclusive to iOS.	However, pricing was not shared during the keynote.
0	29	21	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.	(You can generate one, though, if you plan to buy something from a site that does not yet support Apple Card but takes 16-digit credit card information.)
0	25	11	Apple will also offer a physical titanium card for real-life uses or when you’re traveling, but rewards for those purchases are 1 percent cash back.	Underneath the cover, highlighted stories are listed with blurbs, and the service recommends stories you might like even if they’re from magazines that you don’t typically read.
0	15	18	Apple touts privacy in its app, noting that advertisers can’t track what you’re reading so you won’t receive targeted ads based on stories you click on.	The app also tags locations and retailers to help you browse through transactions and remember where you may have made that purchase.
0	28	27	The Apple Card will be available this summer.	The app will offer a wheel that shows you how much interest you will end up paying based on the minimum payments you make to help you make your decisions.
0	29	24	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.	The card should be accepted wherever Mastercard is.
0	39	41	In addition to the new Channels service for the Apple TV, there’s now also a Plus package for original programming.	It spent the rest of the time introducing a gaggle of directors, actors, and actresses to help unveil Apple TV Plus, including Oprah Winfrey, Reese Witherspoon, Steven Spielberg, Jason Momoa, Steve Carell, Alfre Woodard, Sesame Street’s Big Bird, and Kumail Nanjiani.
0	48	15	I guess we’ll see more trailers in the fall.	Apple touts privacy in its app, noting that advertisers can’t track what you’re reading so you won’t receive targeted ads based on stories you click on.
0	2	17	Today brings Apple subscriptions across news, television, and video games just a week after Google unveiled the Google Stadia at the Game Developers Conference.	Unlike traditional applications, you can apply directly on the iPhone and, once approved, the card is stored digitally on the Wallet app where you can view your statements, balance, and payment due dates.
0	24	2	The card should be accepted wherever Mastercard is.	Today brings Apple subscriptions across news, television, and video games just a week after Google unveiled the Google Stadia at the Game Developers Conference.
0	41	22	It spent the rest of the time introducing a gaggle of directors, actors, and actresses to help unveil Apple TV Plus, including Oprah Winfrey, Reese Witherspoon, Steven Spielberg, Jason Momoa, Steve Carell, Alfre Woodard, Sesame Street’s Big Bird, and Kumail Nanjiani.	Details on what you’ve purchased are also stored locally to, again, prevent potential ad targeting.
0	20	45	It doesn’t even have a credit card number, CVV, signature, or expiration date.	Ultimately, we didn’t get any trailers for any of the individual shows these celebrities came to tout.
0	46	45	There will be original programming that includes documentaries about immigrant life in America, science fiction about a world where inhabitants are blind, and children’s programming featuring Sesame Street characters.	Ultimately, we didn’t get any trailers for any of the individual shows these celebrities came to tout.
0	36	34	The Apple TV app will receive an update for Channels this May.	Called Apple TV Channels, subscribers can choose which channels they’d like to subscribe to and pay per channel instead of a traditional, large package from cable companies.
0	38	47	Support will expand to more than 100 countries, but the company did not specify a regional launch timeline.	Oprah will have two documentaries highlighting workplace harassment and mental health.
0	4	12	All of the above services highlight privacy as Apple’s key differentiator, with each product noting that there will no ads, and your consumption behavior will never be shared with marketers.	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.
0	2	12	Today brings Apple subscriptions across news, television, and video games just a week after Google unveiled the Google Stadia at the Game Developers Conference.	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.
0	14	35	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.	However, pricing was not shared during the keynote.
0	24	14	The card should be accepted wherever Mastercard is.	Other digital and traditional news partners are part of the service as well, including The Wall Street Journal and Los Angeles Times.
0	45	5	Ultimately, we didn’t get any trailers for any of the individual shows these celebrities came to tout.	Interestingly enough, many of the products announced today did not receive a live onstage demo, and most will be available much later this year.
0	12	29	You can also browse through magazines you subscribe to, and new issues are automatically downloaded for offline reading when they are released.	The iPhone was never high on the list of what you’d consider a traditional gaming device, but it’s hoping to change that with the new Apple Arcade gaming subscription service.
0	21	25	(You can generate one, though, if you plan to buy something from a site that does not yet support Apple Card but takes 16-digit credit card information.)	Apple will also offer a physical titanium card for real-life uses or when you’re traveling, but rewards for those purchases are 1 percent cash back.
0	4	6	All of the above services highlight privacy as Apple’s key differentiator, with each product noting that there will no ads, and your consumption behavior will never be shared with marketers.	Here’s a recap of the biggest announcements from today’s event.
